id,dt,car_value,loan_amount,ltv,term_meses,taxa_mensal,parcela_mensal,pti,idade,renda_mensal,score_interno,utilizacao_limite,atraso_antes_30d,atraso_antes_60d,canal,pd_proxy,risk_band,cluster_true
11153,2023-08-01,58579.110157486386,48075.19867723046,0.8600492484711225,60,0.01065781927905087,1211.1547347322844,0.12412191655716398,45,9757.783059807094,683,0.7628963624635251,0,0,digital,0.0014552887287180277,baixo,B
11154,2024-12-01,63845.168322911864,49871.97082642769,0.7555069644278521,24,0.008,2397.179397723625,0.46440351045779604,24,5161.845988977457,844,0.11155967121212008,0,0,digital,0.0004068606606281366,baixo,A
11155,2023-09-01,43404.14834634336,41611.11641040942,0.9106178009597524,48,0.019761075911228696,1524.722602659856,0.6216402789445792,40,3351.6922648747686,513,0.9114167537692908,0,0,digital,0.07318684264616622,alto,D
11156,2023-03-01,121238.55069693996,119815.39218428716,1.0038509050918305,60,0.025736450592664214,4463.821540024727,0.5506446734473921,39,9951.503342471226,558,0.9443866318704148,1,0,agencia,0.1258617893443603,alto,D
11157,2023-01-01,110524.72466621382,96029.51900468844,0.8894602256605938,48,0.013899720173650737,3068.4417333246984,0.7283380791518225,32,4212.9360267666025,615,0.7585035477615311,0,0,agencia,0.009181527770571445,baixo,B
11158,2022-08-01,180000.0,194882.1740799372,1.0928328912665455,48,0.01192609621693115,5919.39214056567,0.688741121163142,52,8594.509546009152,848,0.6312675059767593,0,0,parceiro,0.00797733165030966,exposicao,C
11159,2022-01-01,92913.38336285437,78007.09499562159,0.9069275878523341,48,0.011675490349942395,2353.764680287519,0.47023955364746917,29,5005.458732746453,654,0.4069418561948485,0,0,agencia,0.004020841171378541,baixo,B
11160,2023-02-01,103951.37789457815,94291.11837156379,0.95,48,0.011791403356452648,2853.857987127684,0.09983220354236357,59,28586.547084645445,767,0.2766714134338252,0,0,agencia,0.0009441993578334102,baixo,C
11161,2023-01-01,52709.03821052008,50622.99732206336,0.9255007594435011,48,0.008913682045259622,1415.6356193885085,0.09526006284528386,32,14860.74622570537,728,0.5325844557065692,0,0,parceiro,0.0007597759425005984,baixo,B
11162,2022-02-01,123034.60248375051,129640.95862710656,1.0973408256957153,48,0.013918157753387377,4144.3439555093355,0.41584662351708324,40,9966.039691408203,704,0.6176613928357291,0,0,parceiro,0.005413060271091768,exposicao,C
11163,2022-01-01,55442.60129346626,58402.80863278114,1.0164799810109795,60,0.019909185621976407,1903.5820302115303,0.43146568869363966,41,5726.48737676375,450,0.4807349468513492,0,0,agencia,0.07297857491082843,alto,D
11164,2022-01-01,60464.289489584124,53419.97269600185,0.9012887986028552,36,0.012700319641006817,2026.64871320696,0.19068526723331858,35,10628.239625493428,544,0.47234767682105955,0,0,parceiro,0.003778507819952617,baixo,B
11165,2022-11-01,81201.05853524791,90075.52815288858,1.1916448941592226,60,0.017650583313709167,2773.167293899275,0.8,33,2862.773753270554,616,0.5586078078337423,0,0,parceiro,0.0971456093975004,alto,D
11166,2024-10-01,68440.72637783151,60682.13396897577,0.8895566839068045,36,0.01341540870582974,2336.8753351401288,0.3447570582829313,44,6778.32484932717,610,0.5390097554072373,0,0,parceiro,0.004221524851178498,baixo,B
11167,2022-08-01,57111.779919585206,49242.534862554705,0.8709329940308492,60,0.027771466539411555,1914.7388417769077,0.38345955560778683,26,8866.422455711408,501,0.7277969563268053,1,0,agencia,0.11757861184988293,alto,D
11168,2023-02-01,70239.43952808503,61833.63476861901,0.8914887053644595,36,0.017385497469204113,2577.6077664201866,0.37762335962079935,38,6825.869482779245,657,0.22100508128128993,1,0,parceiro,0.014664356318336277,baixo,B
11169,2024-03-01,56013.62149493248,47261.90113342239,0.8500771290884077,48,0.010641883298908401,1386.9874493567754,0.1738175235205645,40,7979.56052568359,589,0.3288466331720685,0,0,digital,0.0018945560103146848,baixo,B
11170,2023-12-01,34727.771511933264,30174.504419385725,0.8335894017959442,24,0.009330646819697896,1482.5091324317664,0.3851776429084505,25,3848.8971510325455,891,0.37059635361600335,1,0,digital,0.0009971800984456443,baixo,A
11171,2024-02-01,52897.703596816136,47138.78836802236,0.8773751076618004,48,0.0122601395170635,1444.4005886462933,0.22579301963530124,36,6397.011701155667,558,0.11228362966917844,0,0,agencia,0.0030024581625539724,baixo,B
11172,2022-08-01,60092.83653647134,43583.30961825454,0.7378926331153388,24,0.008,2094.9044156507684,0.6309887290985753,29,3320.034604490527,736,0.037585690090278456,0,0,digital,0.0011110699535356958,baixo,A
11173,2023-04-01,90943.98956917055,73703.66526062111,0.8,48,0.013289938481225734,2319.106767986547,0.2384339734744943,46,9726.410771888704,624,0.31482932551888915,0,0,parceiro,0.003293286665428003,baixo,B
11174,2022-02-01,53583.14106431798,46961.950397802684,0.8731349397699804,36,0.008,1605.055104707123,0.2725536017393128,22,5888.952097731944,860,0.36104781619868775,0,0,parceiro,0.0005576826999720608,baixo,B
11175,2023-09-01,67134.97407814015,51868.56240612187,0.8297887022474675,60,0.03204185704955982,2194.0480896885347,0.8,33,2055.4876978542484,505,0.7839189677341555,0,1,digital,0.14312183461725053,alto,D
11176,2022-05-01,140000.0,119331.58719513244,0.8462439939044213,48,0.015181958529743647,3935.424499699917,0.5738168405932742,43,6858.32868835123,569,0.47629799743599693,0,0,digital,0.009494156107010555,baixo,B
11177,2024-01-01,119521.85349461829,128839.60138792575,1.0743006824759906,48,0.011020908108208034,3820.1018883240386,0.4378921190887112,40,8723.842521473049,746,0.384146186570229,0,0,parceiro,0.004590147899469601,exposicao,C
11178,2023-05-01,113719.9222933215,117970.26159403962,1.0483011838162029,48,0.013830549514159452,3762.9886185489254,0.37048645439835,51,10156.88582909142,686,0.548210887487357,0,0,agencia,0.006218241591821916,baixo,C
11179,2023-03-01,160775.79765129538,168853.29750124353,1.0658136744898854,48,0.014183447082036168,5433.714479064865,0.3595869782061632,46,15110.987906657554,699,0.2857040720000895,0,0,agencia,0.007141748787959358,exposicao,C
11180,2024-12-01,49249.65029732718,38595.15406648669,0.754720517128033,24,0.008,1855.1404054624602,0.5690382946411017,42,3260.1327941074974,760,0.21452346376906267,0,0,digital,0.0006558392306372572,baixo,A
11181,2023-06-01,68569.61284707874,69526.47277001727,0.983828028746099,60,0.024882440803848785,2542.765220567242,0.4589415476668322,33,7234.380047474379,586,0.1783525768283934,1,0,parceiro,0.11102936293546688,alto,D
11182,2023-09-01,38170.9071083655,35260.154948880896,0.8498240285132986,24,0.009706650167517846,1742.9795140230453,0.5577875511744305,43,3124.8089175765476,633,0.36075992079129465,0,0,parceiro,0.006151054865050637,baixo,B
11183,2024-09-01,32647.153812786524,26118.469214691373,0.8011920607979013,24,0.008,1255.4277535861654,0.3348159502743098,38,3749.6055745182143,782,0.2568276874097775,0,0,digital,0.00027129067363514895,baixo,A
11184,2024-02-01,91864.51928442906,74804.40187488179,0.8270846478699103,60,0.020981402368717095,2502.3410349985184,0.8,44,2985.5056976549317,431,0.7884635389138628,0,0,agencia,0.11593951103401391,alto,D
11185,2024-01-01,95869.71737030982,104874.69825175447,1.0807706885979083,48,0.008,2856.08761572278,0.2733657664103719,39,10447.861314994618,816,0.511407670065139,0,0,parceiro,0.0018704018465269046,baixo,C
11186,2024-03-01,40655.008913349266,31794.187788697152,0.77321227333735,24,0.008,1528.2406263767098,0.2618981626322295,23,5835.24760547,819,0.24287657903272752,0,0,digital,0.000269136696312289,baixo,A
11187,2024-09-01,58649.19457739585,55792.254713795475,0.9590536141735501,48,0.022401018774337735,2162.1813161158316,0.7100145651876698,37,3610.5603556256765,559,0.83331271109244,0,0,agencia,0.09122877987377691,alto,D
11188,2023-02-01,96560.40536850257,82281.04522629312,0.8926482401477679,36,0.008,2812.183279067529,0.38898904137668744,53,7229.466591436131,761,0.259869125475096,0,0,parceiro,0.0012792585728116724,baixo,B
11189,2023-05-01,76019.59716834917,73756.71499415554,0.9307157035968523,36,0.01244035839974851,2782.8456138588626,0.2563627773024752,55,10855.107918321004,629,0.29709368599421954,0,0,agencia,0.002327368825391276,baixo,B
11190,2022-01-01,43594.804716921746,50012.1554834487,1.1855192668392678,60,0.027162981816627733,1920.319340729966,0.5795948018200803,34,4336.465025269275,613,0.7778435725796135,1,0,agencia,0.12791139012439462,alto,D
11191,2024-09-01,78697.13723295844,72922.5709255162,0.9617075464801222,36,0.02182923510097916,3299.1021260739644,0.7514833969728607,35,5196.127083518395,494,0.8933149496431471,0,0,agencia,0.11615209784720015,alto,D
11192,2024-05-01,112038.69761243058,104950.14980247742,0.9533266241196025,36,0.016783134467974595,4324.395920212951,0.27484737107298074,30,15733.8085619334,535,0.5139366922671114,0,0,parceiro,0.00891584171820694,baixo,B
11193,2022-12-01,92724.97121071248,82515.90053310386,0.8610466000971082,24,0.010158742624950489,4108.768758998114,0.5089859404973465,28,8072.46022352465,688,0.2636182410266576,0,0,digital,0.0027772511957099436,baixo,B
11194,2022-07-01,136386.89582033493,129153.4615318264,0.9470350981243821,48,0.018800483167620473,4633.2150989016,0.5740050514887417,49,8071.73227288658,653,0.7887187969281706,1,0,agencia,0.02842031431051774,medio,B
11195,2023-08-01,138737.33639345734,141739.01352081005,0.9637924688631879,48,0.012807440686503326,4405.147321921891,0.3874341255627945,56,11370.055013927558,672,0.34751405869752416,0,0,digital,0.007464679557127317,baixo,C
11196,2024-04-01,46671.596728778146,38940.00958207095,0.8491949557830649,24,0.008,1871.7164605782102,0.2761801753290237,21,6777.157188593876,794,0.5204931682134416,0,0,digital,0.0002416219263921833,baixo,A
11197,2024-12-01,64885.92121850067,68406.89049877749,1.0632157556785031,60,0.021642358993954034,2324.504027114008,0.7976913314160704,42,3562.6705606258774,445,0.9174726179688609,0,0,digital,0.11912406748647766,alto,D
11198,2024-06-01,42225.019509878686,35343.202502424065,0.8223083481545846,24,0.008,1698.8299336165167,0.21692285082023674,30,7831.493672486959,892,0.5426369717267503,0,0,digital,0.00016978328530716834,baixo,A
11199,2024-05-01,89052.88072910387,76768.30501536165,0.8902854131916544,36,0.008,2623.770069191694,0.3864175328198705,37,6789.987115866119,828,0.4287191809651579,0,0,digital,0.0013192067977225955,baixo,B
11200,2023-06-01,48656.36328161261,41670.69315947546,0.9149604655788514,48,0.010263657469988632,1210.2944177230888,0.23910906598639514,41,5061.683515554999,697,0.175789808271613,0,0,digital,0.001759965004431137,baixo,B
11201,2023-02-01,76720.16670622896,63783.67440502723,0.8,24,0.011574609205574444,3248.269984156501,0.4982950578687575,38,6518.768213454849,690,0.8242031556885027,0,0,parceiro,0.0038687009523642917,baixo,B
11202,2024-11-01,76884.91487819546,71759.96683758467,0.8919132170443457,36,0.013576518630662683,2772.732833520093,0.6355286361595095,44,4362.87631392297,586,0.3635399990932854,0,0,parceiro,0.009160953053543058,baixo,B
11203,2022-12-01,66987.40324101891,60238.95769590607,0.9007827049456089,36,0.012381894557188905,2270.0023183823732,0.24265195747691173,58,9354.972207872517,653,0.490442964804929,0,0,parceiro,0.0028087746030746753,baixo,B
11204,2024-09-01,70065.71596199041,68339.8876184482,0.9645398363233848,60,0.03769388352631793,3199.794738247292,0.8,28,4316.937737431866,551,0.5303654862449647,1,1,digital,0.1487167273634035,alto,D
11205,2023-11-01,102430.29939780621,97129.44793155802,0.9246133804657825,60,0.020103699098378974,3180.953088038802,0.8,32,2871.6593554851565,696,0.7175993635554193,1,0,agencia,0.11012840928805005,alto,D
11206,2022-01-01,78945.02641837815,65361.66866455312,0.8,48,0.011289361056985846,1952.0146119844978,0.34188909305581155,29,5709.49659299556,739,0.4716631448467173,0,0,agencia,0.001672131448943373,baixo,B
11207,2022-12-01,42330.64114409535,37053.64872823844,0.8541543530726399,36,0.014403879961103948,1456.2410669508124,0.15047672037524332,47,9677.517315099563,600,0.3650217301537394,0,0,agencia,0.002972022609662846,baixo,B
11208,2022-07-01,44157.00891695645,34500.10907480297,0.789586969743852,24,0.008,1658.305242862196,0.33272176940822185,34,4984.05994237063,861,0.05669630902096883,0,0,digital,0.00031770296529776403,baixo,A
11209,2024-10-01,62574.35565002049,54231.74444078717,0.847160709287651,24,0.012131201495609508,2785.9729937818042,0.8,39,3142.093337823797,695,0.5082827956960467,0,0,parceiro,0.01047618545989906,baixo,B
11210,2023-02-01,55574.625428170715,52599.16914701793,0.9615759818087961,60,0.02035248795411272,1733.0719842857811,0.5065269107381505,35,4281.5445119876595,478,0.407950626082535,0,0,parceiro,0.0797902719402285,alto,D
11211,2022-12-01,100700.07600021026,87451.99193675548,0.8757935670307613,60,0.014984076542887232,2505.843071752566,0.573815632057177,29,6126.334927478331,613,0.8400658436208784,0,0,agencia,0.047689343939330366,medio,D
11212,2023-12-01,35662.24843909112,25785.071137959032,0.7553954596429866,36,0.008,881.2764313373555,0.14872445176353324,27,5925.565170269073,844,0.07331490037083609,0,0,digital,0.00019398351876798113,baixo,A
11213,2023-09-01,164799.29707605374,162110.2687010997,0.9724724588576927,48,0.01447889311432689,5255.039067212671,0.4738597617811222,46,11089.86137050395,789,0.7165981295174422,0,0,parceiro,0.0050115666910965735,baixo,C
11214,2023-09-01,43010.04255573203,34240.982112241225,0.8169804107325634,24,0.009271388139956472,1680.6767363747672,0.40664298443975544,32,4133.052335060661,777,0.34898215952792483,0,0,parceiro,0.0006605960093071908,baixo,A
11215,2024-04-01,41464.44296114851,27909.245124716967,0.7047451007046003,36,0.008,953.8759778181044,0.16149334393009993,21,5906.5962386101555,738,0.4235481672432347,0,0,digital,0.0002455220207345813,baixo,A
11216,2022-08-01,113499.78542917893,94991.11815278493,0.8430551740784097,36,0.021798954342025466,4295.207808919096,0.8,38,3171.1100770281705,427,0.9512230837679004,0,0,agencia,0.11644755834565959,alto,D
11217,2022-08-01,90867.95487222064,91047.4896079232,1.0274925589103683,60,0.01695039291114017,2752.090738073853,0.6992260090498701,34,4617.515323922758,634,0.8160106178817798,0,0,agencia,0.06751287856147514,alto,D
11218,2022-03-01,48086.59367225265,53471.76255785223,1.120070321090197,48,0.02026075995613207,1980.6978897813356,0.29936430959666754,38,10164.375319457253,519,0.9516545640842826,0,0,agencia,0.06423455278553297,alto,D
11219,2022-12-01,43430.12605734526,34973.60055851004,0.7985553319880958,36,0.008,1195.319947977521,0.342111596140794,29,3493.9474763830985,841,0.29198906909105327,0,0,digital,0.0002750585133352048,baixo,A
11220,2023-11-01,43395.50923153954,45824.978952708196,1.042686495937018,60,0.029490085994873048,1844.855705234693,0.5806746218475707,35,4464.6779378775145,371,0.5861199102661958,1,0,agencia,0.14268282966230136,alto,D
11221,2024-06-01,137024.02478700655,123340.3445669386,0.9271543483082402,36,0.008,4215.498887643368,0.5085804445407759,43,8288.75536386336,718,0.08069763411157611,0,0,agencia,0.002686794407455539,baixo,B
11222,2024-08-01,47539.78335566429,46179.83272784602,0.9666662742059661,60,0.024614928175039824,1679.0344913824601,0.46331192885085815,35,5056.756398733343,631,0.8816244609475914,1,0,agencia,0.10694437867287451,alto,D
11223,2022-09-01,89501.11267337408,73672.88677170755,0.8324588861893889,36,0.009989829534743568,2635.2527411373344,0.4072789854955206,36,6470.387216102309,736,0.42770877686500586,0,0,parceiro,0.0016744484588309615,baixo,B
11224,2023-07-01,39378.915370005765,32457.81767257532,0.8191863773268956,36,0.00911338741121247,1138.2465800385676,0.1379666715117433,44,8250.156125145655,720,0.5161849082242387,0,0,digital,0.0007388395968759387,baixo,B
11225,2022-05-01,111219.11789435809,94661.44774336346,0.8179936910541681,48,0.011728230113608006,2860.282488270562,0.672050743321088,44,4256.051372156574,615,0.2532179805970327,0,0,digital,0.011260775327343719,baixo,B
11226,2023-04-01,118905.0223934411,135577.9856249638,1.0650431946220857,48,0.009289164003024365,3832.0662821227206,0.30396269491217326,36,12607.028251377871,838,0.9374410451393779,0,0,agencia,0.0015986604997023492,exposicao,C
11227,2023-01-01,140033.3821630441,150993.45074949443,1.0101521259153896,48,0.01413811864125471,4853.507547213509,0.2502449649020122,36,19395.02578648879,699,0.5396477572535339,0,0,parceiro,0.003563942921107062,exposicao,C
11228,2024-11-01,49199.96065371197,40388.30055558552,0.7990618523695466,24,0.008,1941.3309800384773,0.36755138409694027,29,5281.794774921753,720,0.1674005618699529,0,0,digital,0.00042334255075959386,baixo,A
11229,2024-01-01,82592.482561245,82664.74204914275,1.0659470645978215,60,0.020172146135999047,2711.765906347024,0.3394209211284273,34,11130.545256104753,582,0.6116073946714005,0,0,digital,0.059498900060528,medio,D
11230,2024-06-01,47149.36207004831,38462.16492053722,0.8053208379314782,36,0.008,1314.5513255063613,0.2870016970412451,24,4580.291123914319,812,0.2376058582327415,0,0,digital,0.000305316825214514,baixo,A
11231,2024-11-01,65923.74384855037,55033.97725741013,0.8424520945545053,48,0.010895452443160382,1626.237258435577,0.10305892923509122,33,15779.683240507107,709,0.661973613933246,0,0,parceiro,0.000882744796873739,baixo,B
11232,2023-11-01,94356.28155769102,77649.5718973483,0.8,36,0.011539674774026258,2873.7731975343345,0.5064929733237288,39,5673.86587552428,600,0.21914258473977372,0,0,agencia,0.004879082222645375,baixo,B
